GEOID,NAME,citizen,total_pop,citizenship_perc,non_citizenship_perc
06037531201,"Census Tract 5312.01, Los Angeles County, California",0,0,0,100
06037531202,"Census Tract 5312.02, Los Angeles County, California",32,32,100,0
06037531301,"Census Tract 5313.01, Los Angeles County, California",39,39,100,0
06037531302,"Census Tract 5313.02, Los Angeles County, California",0,51,0,100
06037531502,"Census Tract 5315.02, Los Angeles County, California",0,0,0,100
06037531503,"Census Tract 5315.03, Los Angeles County, California",0,0,0,100
06037531504,"Census Tract 5315.04, Los Angeles County, California",0,0,0,100
06037531602,"Census Tract 5316.02, Los Angeles County, California",0,0,0,100
06037531603,"Census Tract 5316.03, Los Angeles County, California",20,30,66.67,33.33
06037531604,"Census Tract 5316.04, Los Angeles County, California",0,0,0,100
06037531701,"Census Tract 5317.01, Los Angeles County, California",29,29,100,0
06037531702,"Census Tract 5317.02, Los Angeles County, California",0,0,0,100
06037531800,"Census Tract 5318, Los Angeles County, California",0,0,0,100
06037531901,"Census Tract 5319.01, Los Angeles County, California",14,31,45.16,54.84
06037531902,"Census Tract 5319.02, Los Angeles County, California",37,37,100,0
06037532001,"Census Tract 5320.01, Los Angeles County, California",6,6,100,0
06037532002,"Census Tract 5320.02, Los Angeles County, California",179,212,84.43,15.569999999999993
06037532101,"Census Tract 5321.01, Los Angeles County, California",232,265,87.55,12.450000000000003
06037532102,"Census Tract 5321.02, Los Angeles County, California",251,279,89.96,10.040000000000006
06037532200,"Census Tract 5322, Los Angeles County, California",270,279,96.77,3.230000000000004
06037532302,"Census Tract 5323.02, Los Angeles County, California",53,53,100,0
06037532303,"Census Tract 5323.03, Los Angeles County, California",40,40,100,0
06037532304,"Census Tract 5323.04, Los Angeles County, California",19,19,100,0
06037532500,"Census Tract 5325, Los Angeles County, California",74,99,74.75,25.25
06037532605,"Census Tract 5326.05, Los Angeles County, California",41,41,100,0
06037532606,"Census Tract 5326.06, Los Angeles County, California",10,10,100,0
06037532607,"Census Tract 5326.07, Los Angeles County, California",11,11,100,0
06037532700,"Census Tract 5327, Los Angeles County, California",0,13,0,100
06037532800,"Census Tract 5328, Los Angeles County, California",0,0,0,100
06037532900,"Census Tract 5329, Los Angeles County, California",48,48,100,0
06037533001,"Census Tract 5330.01, Los Angeles County, California",20,20,100,0
06037533002,"Census Tract 5330.02, Los Angeles County, California",0,0,0,100
06037533103,"Census Tract 5331.03, Los Angeles County, California",0,0,0,100
06037533104,"Census Tract 5331.04, Los Angeles County, California",2,4,50,50
06037533105,"Census Tract 5331.05, Los Angeles County, California",0,0,0,100
06037533108,"Census Tract 5331.08, Los Angeles County, California",5,5,100,0
06037533201,"Census Tract 5332.01, Los Angeles County, California",0,0,0,100
06037533204,"Census Tract 5332.04, Los Angeles County, California",82,97,84.54,15.459999999999994
06037533300,"Census Tract 5333, Los Angeles County, California",0,0,0,100
06037533401,"Census Tract 5334.01, Los Angeles County, California",15,15,100,0
06037533402,"Census Tract 5334.02, Los Angeles County, California",0,0,0,100
06037533403,"Census Tract 5334.03, Los Angeles County, California",49,54,90.74,9.260000000000005
06037533501,"Census Tract 5335.01, Los Angeles County, California",0,0,0,100
06037533504,"Census Tract 5335.04, Los Angeles County, California",0,0,0,100
06037533601,"Census Tract 5336.01, Los Angeles County, California",172,181,95.03,4.969999999999999
06037533602,"Census Tract 5336.02, Los Angeles County, California",37,37,100,0
06037533603,"Census Tract 5336.03, Los Angeles County, California",0,0,0,100
06037533701,"Census Tract 5337.01, Los Angeles County, California",23,42,54.76,45.24
06037533702,"Census Tract 5337.02, Los Angeles County, California",31,31,100,0
06037533703,"Census Tract 5337.03, Los Angeles County, California",0,0,0,100
06037533803,"Census Tract 5338.03, Los Angeles County, California",33,33,100,0
06037533804,"Census Tract 5338.04, Los Angeles County, California",0,22,0,100
06037533805,"Census Tract 5338.05, Los Angeles County, California",7,22,31.82,68.18
06037533806,"Census Tract 5338.06, Los Angeles County, California",0,22,0,100
06037533901,"Census Tract 5339.01, Los Angeles County, California",0,0,0,100
06037533902,"Census Tract 5339.02, Los Angeles County, California",0,0,0,100
06037534001,"Census Tract 5340.01, Los Angeles County, California",0,0,0,100
06037534002,"Census Tract 5340.02, Los Angeles County, California",47,47,100,0
06037534101,"Census Tract 5341.01, Los Angeles County, California",92,100,92,8
06037534102,"Census Tract 5341.02, Los Angeles County, California",0,0,0,100
06037534201,"Census Tract 5342.01, Los Angeles County, California",15,20,75,25
06037534202,"Census Tract 5342.02, Los Angeles County, California",20,20,100,0
06037534203,"Census Tract 5342.03, Los Angeles County, California",0,0,0,100
06037534301,"Census Tract 5343.01, Los Angeles County, California",0,0,0,100
06037534302,"Census Tract 5343.02, Los Angeles County, California",12,12,100,0
06037534403,"Census Tract 5344.03, Los Angeles County, California",0,0,0,100
06037534404,"Census Tract 5344.04, Los Angeles County, California",3,3,100,0
06037534405,"Census Tract 5344.05, Los Angeles County, California",25,29,86.21,13.790000000000006
06037534406,"Census Tract 5344.06, Los Angeles County, California",0,0,0,100
06037534501,"Census Tract 5345.01, Los Angeles County, California",1,1,100,0
06037534502,"Census Tract 5345.02, Los Angeles County, California",14,14,100,0
06037534700,"Census Tract 5347, Los Angeles County, California",8,8,100,0
06037534802,"Census Tract 5348.02, Los Angeles County, California",0,16,0,100
06037534803,"Census Tract 5348.03, Los Angeles County, California",49,57,85.96,14.040000000000006
06037534804,"Census Tract 5348.04, Los Angeles County, California",37,37,100,0
06037534900,"Census Tract 5349, Los Angeles County, California",62,75,82.67,17.33
06037535001,"Census Tract 5350.01, Los Angeles County, California",0,0,0,100
06037535002,"Census Tract 5350.02, Los Angeles County, California",31,31,100,0
06037535101,"Census Tract 5351.01, Los Angeles County, California",22,22,100,0
06037535102,"Census Tract 5351.02, Los Angeles County, California",20,20,100,0
06037535200,"Census Tract 5352, Los Angeles County, California",0,0,0,100
06037535300,"Census Tract 5353, Los Angeles County, California",26,26,100,0
06037535400,"Census Tract 5354, Los Angeles County, California",7,7,100,0
06037535501,"Census Tract 5355.01, Los Angeles County, California",6,6,100,0
06037535502,"Census Tract 5355.02, Los Angeles County, California",104,162,64.2,35.8
06037535503,"Census Tract 5355.03, Los Angeles County, California",0,0,0,100
06037535603,"Census Tract 5356.03, Los Angeles County, California",10,10,100,0
06037535604,"Census Tract 5356.04, Los Angeles County, California",0,0,0,100
06037535605,"Census Tract 5356.05, Los Angeles County, California",0,0,0,100
06037535606,"Census Tract 5356.06, Los Angeles County, California",0,0,0,100
06037535607,"Census Tract 5356.07, Los Angeles County, California",0,0,0,100
06037535701,"Census Tract 5357.01, Los Angeles County, California",411,422,97.39,2.6099999999999994
06037535702,"Census Tract 5357.02, Los Angeles County, California",8,8,100,0
06037535802,"Census Tract 5358.02, Los Angeles County, California",0,10,0,100
06037535803,"Census Tract 5358.03, Los Angeles County, California",5,5,100,0
06037535804,"Census Tract 5358.04, Los Angeles County, California",0,0,0,100
06037535901,"Census Tract 5359.01, Los Angeles County, California",0,0,0,100
06037535902,"Census Tract 5359.02, Los Angeles County, California",36,36,100,0
06037536000,"Census Tract 5360, Los Angeles County, California",21,21,100,0
06037536102,"Census Tract 5361.02, Los Angeles County, California",0,0,0,100
06037536103,"Census Tract 5361.03, Los Angeles County, California",15,15,100,0
06037536104,"Census Tract 5361.04, Los Angeles County, California",21,31,67.74,32.260000000000005
06037536201,"Census Tract 5362.01, Los Angeles County, California",7,7,100,0
06037536202,"Census Tract 5362.02, Los Angeles County, California",39,54,72.22,27.78
06037540000,"Census Tract 5400, Los Angeles County, California",66,162,40.74,59.26
06037540101,"Census Tract 5401.01, Los Angeles County, California",0,0,0,100
06037540102,"Census Tract 5401.02, Los Angeles County, California",0,0,0,100
06037540201,"Census Tract 5402.01, Los Angeles County, California",15,30,50,50
06037540202,"Census Tract 5402.02, Los Angeles County, California",8,100,8,92
06037540203,"Census Tract 5402.03, Los Angeles County, California",0,12,0,100
06037540300,"Census Tract 5403, Los Angeles County, California",62,62,100,0
06037540400,"Census Tract 5404, Los Angeles County, California",0,0,0,100
06037540501,"Census Tract 5405.01, Los Angeles County, California",56,72,77.78,22.22
06037540502,"Census Tract 5405.02, Los Angeles County, California",0,0,0,100
06037540600,"Census Tract 5406, Los Angeles County, California",0,0,0,100
06037540700,"Census Tract 5407, Los Angeles County, California",25,48,52.08,47.92
06037540800,"Census Tract 5408, Los Angeles County, California",0,0,0,100
06037540901,"Census Tract 5409.01, Los Angeles County, California",47,47,100,0
06037540902,"Census Tract 5409.02, Los Angeles County, California",0,0,0,100
06037541003,"Census Tract 5410.03, Los Angeles County, California",72,75,96,4
06037541100,"Census Tract 5411, Los Angeles County, California",26,33,78.79,21.209999999999994
06037541200,"Census Tract 5412, Los Angeles County, California",25,26,96.15,3.8499999999999943
06037541300,"Census Tract 5413, Los Angeles County, California",64,80,80,20
06037541401,"Census Tract 5414.01, Los Angeles County, California",73,138,52.9,47.1
06037541402,"Census Tract 5414.02, Los Angeles County, California",0,33,0,100
06037541500,"Census Tract 5415, Los Angeles County, California",32,32,100,0
06037541603,"Census Tract 5416.03, Los Angeles County, California",27,27,100,0
06037541604,"Census Tract 5416.04, Los Angeles County, California",0,9,0,100
06037541605,"Census Tract 5416.05, Los Angeles County, California",114,275,41.45,58.55
06037541606,"Census Tract 5416.06, Los Angeles County, California",12,12,100,0
06037541700,"Census Tract 5417, Los Angeles County, California",67,94,71.28,28.72
06037541801,"Census Tract 5418.01, Los Angeles County, California",0,1,0,100
06037541802,"Census Tract 5418.02, Los Angeles County, California",123,130,94.62,5.3799999999999955
06037542000,"Census Tract 5420, Los Angeles County, California",50,50,100,0
06037542103,"Census Tract 5421.03, Los Angeles County, California",4,6,66.67,33.33
06037542104,"Census Tract 5421.04, Los Angeles County, California",4,4,100,0
06037542105,"Census Tract 5421.05, Los Angeles County, California",0,0,0,100
06037542106,"Census Tract 5421.06, Los Angeles County, California",58,144,40.28,59.72
06037542200,"Census Tract 5422, Los Angeles County, California",7,7,100,0
06037542401,"Census Tract 5424.01, Los Angeles County, California",44,46,95.65,4.349999999999994
06037542402,"Census Tract 5424.02, Los Angeles County, California",1,20,5,95
06037542501,"Census Tract 5425.01, Los Angeles County, California",28,28,100,0
06037542502,"Census Tract 5425.02, Los Angeles County, California",7,7,100,0
06037542601,"Census Tract 5426.01, Los Angeles County, California",5,5,100,0
06037542602,"Census Tract 5426.02, Los Angeles County, California",0,0,0,100
06037542700,"Census Tract 5427, Los Angeles County, California",0,0,0,100
06037542800,"Census Tract 5428, Los Angeles County, California",0,0,0,100
06037542900,"Census Tract 5429, Los Angeles County, California",5,5,100,0
06037543000,"Census Tract 5430, Los Angeles County, California",84,84,100,0
06037543100,"Census Tract 5431, Los Angeles County, California",217,264,82.2,17.799999999999997
06037543201,"Census Tract 5432.01, Los Angeles County, California",52,52,100,0
06037543203,"Census Tract 5432.03, Los Angeles County, California",20,21,95.24,4.760000000000005
06037543304,"Census Tract 5433.04, Los Angeles County, California",125,196,63.78,36.22
06037543305,"Census Tract 5433.05, Los Angeles County, California",35,57,61.4,38.6
06037543306,"Census Tract 5433.06, Los Angeles County, California",1393,1727,80.66,19.340000000000003
06037543321,"Census Tract 5433.21, Los Angeles County, California",1172,1466,79.95,20.049999999999997
06037543322,"Census Tract 5433.22, Los Angeles County, California",290,397,73.05,26.950000000000003
06037543400,"Census Tract 5434, Los Angeles County, California",469,539,87.01,12.989999999999995
06037543501,"Census Tract 5435.01, Los Angeles County, California",2765,3414,80.99,19.010000000000005
06037543502,"Census Tract 5435.02, Los Angeles County, California",1191,1424,83.64,16.36
06037543503,"Census Tract 5435.03, Los Angeles County, California",2059,2388,86.22,13.780000000000001
06037543601,"Census Tract 5436.01, Los Angeles County, California",1330,1750,76,24
06037543603,"Census Tract 5436.03, Los Angeles County, California",1076,1173,91.73,8.269999999999996
06037543605,"Census Tract 5436.05, Los Angeles County, California",1250,1495,83.61,16.39
06037543606,"Census Tract 5436.06, Los Angeles County, California",1224,1396,87.68,12.319999999999993
