"","STATE","STNAME","AGEGRP","RACE","ESTIM","MR","NUM_DIFF","EOC","COVERAGE"
"2250",35,"New Mexico",5,"A_AIC",2955,2981,26,0.88,"overcount"
"2251",35,"New Mexico",5,"NHPI_A",214,271,57,23.51,"overcount"
"2252",35,"New Mexico",5,"NHPI_AIC",415,461,46,10.5,"overcount"
"2253",35,"New Mexico",6,"A_A",2402,2344,-58,-2.44,"undercount"
"2254",35,"New Mexico",6,"A_AIC",3323,3213,-110,-3.37,"undercount"
"2255",35,"New Mexico",6,"NHPI_A",225,277,52,20.72,"overcount"
"2256",35,"New Mexico",6,"NHPI_AIC",406,458,52,12.04,"overcount"
"2257",35,"New Mexico",7,"A_A",2535,2490,-45,-1.79,"undercount"
"2258",35,"New Mexico",7,"A_AIC",3232,3210,-22,-0.68,"undercount"
"2259",35,"New Mexico",7,"NHPI_A",237,203,-34,-15.45,"undercount"
"2260",35,"New Mexico",7,"NHPI_AIC",410,360,-50,-12.99,"undercount"
"2261",35,"New Mexico",8,"A_A",2492,2482,-10,-0.4,"undercount"
"2262",35,"New Mexico",8,"A_AIC",3048,3025,-23,-0.76,"undercount"
"2263",35,"New Mexico",8,"NHPI_A",177,171,-6,-3.45,"undercount"
"2264",35,"New Mexico",8,"NHPI_AIC",334,259,-75,-25.3,"undercount"
"2265",35,"New Mexico",9,"A_A",2199,2340,141,6.21,"overcount"
"2266",35,"New Mexico",9,"A_AIC",2662,2842,180,6.54,"overcount"
"2267",35,"New Mexico",9,"NHPI_A",195,187,-8,-4.19,"undercount"
"2268",35,"New Mexico",9,"NHPI_AIC",302,319,17,5.48,"overcount"
"2269",35,"New Mexico",10,"A_A",2165,2185,20,0.92,"overcount"
"2270",35,"New Mexico",10,"A_AIC",2563,2651,88,3.38,"overcount"
"2271",35,"New Mexico",10,"NHPI_A",196,185,-11,-5.77,"undercount"
"2272",35,"New Mexico",10,"NHPI_AIC",321,308,-13,-4.13,"undercount"
"2273",35,"New Mexico",11,"A_A",1835,1933,98,5.2,"overcount"
"2274",35,"New Mexico",11,"A_AIC",2199,2367,168,7.36,"overcount"
"2275",35,"New Mexico",11,"NHPI_A",172,186,14,7.82,"overcount"
"2276",35,"New Mexico",11,"NHPI_AIC",261,305,44,15.55,"overcount"
"2277",35,"New Mexico",12,"A_A",1639,1699,60,3.59,"overcount"
"2278",35,"New Mexico",12,"A_AIC",1864,1956,92,4.82,"overcount"
"2279",35,"New Mexico",12,"NHPI_A",145,130,-15,-10.91,"undercount"
"2280",35,"New Mexico",12,"NHPI_AIC",217,200,-17,-8.15,"undercount"
"2281",35,"New Mexico",13,"A_A",1415,1430,15,1.05,"overcount"
"2282",35,"New Mexico",13,"A_AIC",1554,1612,58,3.66,"overcount"
"2283",35,"New Mexico",13,"NHPI_A",115,104,-11,-10.05,"undercount"
"2284",35,"New Mexico",13,"NHPI_AIC",155,145,-10,-6.67,"undercount"
"2285",35,"New Mexico",14,"A_A",945,897,-48,-5.21,"undercount"
"2286",35,"New Mexico",14,"A_AIC",1065,911,-154,-15.59,"undercount"
"2287",35,"New Mexico",14,"NHPI_A",79,45,-34,-54.84,"undercount"
"2288",35,"New Mexico",14,"NHPI_AIC",111,93,-18,-17.65,"undercount"
"2289",35,"New Mexico",15,"A_A",669,635,-34,-5.21,"undercount"
"2290",35,"New Mexico",15,"A_AIC",755,627,-128,-18.52,"undercount"
"2291",35,"New Mexico",15,"NHPI_A",48,47,-1,-2.11,"undercount"
"2292",35,"New Mexico",15,"NHPI_AIC",74,49,-25,-40.65,"undercount"
"2293",35,"New Mexico",16,"A_A",468,412,-56,-12.73,"undercount"
"2294",35,"New Mexico",16,"A_AIC",545,421,-124,-25.67,"undercount"
"2295",35,"New Mexico",16,"NHPI_A",36,35,-1,-2.82,"undercount"
"2296",35,"New Mexico",16,"NHPI_AIC",60,42,-18,-35.29,"undercount"
"2297",35,"New Mexico",17,"A_A",355,310,-45,-13.53,"undercount"
"2298",35,"New Mexico",17,"A_AIC",401,286,-115,-33.48,"undercount"
"2299",35,"New Mexico",17,"NHPI_A",29,18,-11,-46.81,"undercount"
"2300",35,"New Mexico",17,"NHPI_AIC",44,20,-24,-75,"undercount"
"2301",35,"New Mexico",18,"A_A",264,175,-89,-40.55,"undercount"
"2302",35,"New Mexico",18,"A_AIC",313,184,-129,-51.91,"undercount"
"2303",35,"New Mexico",18,"NHPI_A",25,9,-16,-94.12,"undercount"
"2304",35,"New Mexico",18,"NHPI_AIC",36,17,-19,-71.7,"undercount"
"2305",36,"New York",1,"A_A",100333,83953,-16380,-17.78,"undercount"
"2306",36,"New York",1,"A_AIC",117931,103795,-14136,-12.75,"undercount"
"2307",36,"New York",1,"NHPI_A",1623,1762,139,8.21,"overcount"
"2308",36,"New York",1,"NHPI_AIC",3443,3272,-171,-5.09,"undercount"
"2309",36,"New York",2,"A_A",95095,84672,-10423,-11.6,"undercount"
"2310",36,"New York",2,"A_AIC",110076,100472,-9604,-9.12,"undercount"
"2311",36,"New York",2,"NHPI_A",1464,1742,278,17.34,"overcount"
"2312",36,"New York",2,"NHPI_AIC",3217,3103,-114,-3.61,"undercount"
"2313",36,"New York",3,"A_A",80021,84255,4234,5.15,"overcount"
"2314",36,"New York",3,"A_AIC",90170,97232,7062,7.54,"overcount"
"2315",36,"New York",3,"NHPI_A",1487,1770,283,17.38,"overcount"
"2316",36,"New York",3,"NHPI_AIC",2850,3235,385,12.65,"overcount"
"2317",36,"New York",4,"A_A",81900,96979,15079,16.86,"overcount"
"2318",36,"New York",4,"A_AIC",90772,109434,18662,18.64,"overcount"
"2319",36,"New York",4,"NHPI_A",1695,2213,518,26.51,"overcount"
"2320",36,"New York",4,"NHPI_AIC",3170,3967,797,22.33,"overcount"
"2321",36,"New York",5,"A_A",92229,122603,30374,28.28,"overcount"
"2322",36,"New York",5,"A_AIC",101483,134628,33145,28.08,"overcount"
"2323",36,"New York",5,"NHPI_A",1867,2517,650,29.65,"overcount"
"2324",36,"New York",5,"NHPI_AIC",3405,4394,989,25.36,"overcount"
"2325",36,"New York",6,"A_A",111904,135182,23278,18.84,"overcount"
"2326",36,"New York",6,"A_AIC",120950,146475,25525,19.09,"overcount"
"2327",36,"New York",6,"NHPI_A",1783,2262,479,23.68,"overcount"
"2328",36,"New York",6,"NHPI_AIC",3469,4133,664,17.47,"overcount"
"2329",36,"New York",7,"A_A",123512,130059,6547,5.16,"overcount"
"2330",36,"New York",7,"A_AIC",131527,139866,8339,6.15,"overcount"
"2331",36,"New York",7,"NHPI_A",1837,2092,255,12.98,"overcount"
"2332",36,"New York",7,"NHPI_AIC",3456,3865,409,11.17,"overcount"
"2333",36,"New York",8,"A_A",120907,122983,2076,1.7,"overcount"
"2334",36,"New York",8,"A_AIC",128147,131378,3231,2.49,"overcount"
"2335",36,"New York",8,"NHPI_A",1745,1803,58,3.27,"overcount"
"2336",36,"New York",8,"NHPI_AIC",3101,3478,377,11.46,"overcount"
"2337",36,"New York",9,"A_A",113090,113173,83,0.07,"overcount"
"2338",36,"New York",9,"A_AIC",119814,120660,846,0.7,"overcount"
"2339",36,"New York",9,"NHPI_A",1554,1814,260,15.44,"overcount"
"2340",36,"New York",9,"NHPI_AIC",2941,3444,503,15.76,"overcount"
"2341",36,"New York",10,"A_A",107855,112188,4333,3.94,"overcount"
"2342",36,"New York",10,"A_AIC",114304,119108,4804,4.12,"overcount"
"2343",36,"New York",10,"NHPI_A",1475,1652,177,11.32,"overcount"
"2344",36,"New York",10,"NHPI_AIC",2931,3250,319,10.32,"overcount"
"2345",36,"New York",11,"A_A",101050,105678,4628,4.48,"overcount"
"2346",36,"New York",11,"A_AIC",106693,111732,5039,4.61,"overcount"
"2347",36,"New York",11,"NHPI_A",1215,1329,114,8.96,"overcount"
"2348",36,"New York",11,"NHPI_AIC",2516,2833,317,11.85,"overcount"
"2349",36,"New York",12,"A_A",83652,87220,3568,4.18,"overcount"
"2350",36,"New York",12,"A_AIC",88164,91582,3418,3.8,"overcount"
"2351",36,"New York",12,"NHPI_A",859,913,54,6.09,"overcount"
"2352",36,"New York",12,"NHPI_AIC",1933,2040,107,5.39,"overcount"
"2353",36,"New York",13,"A_A",69173,70642,1469,2.1,"overcount"
"2354",36,"New York",13,"A_AIC",72640,73990,1350,1.84,"overcount"
"2355",36,"New York",13,"NHPI_A",731,746,15,2.03,"overcount"
"2356",36,"New York",13,"NHPI_AIC",1567,1583,16,1.02,"overcount"
"2357",36,"New York",14,"A_A",44654,46150,1496,3.3,"overcount"
"2358",36,"New York",14,"A_AIC",46609,48364,1755,3.7,"overcount"
"2359",36,"New York",14,"NHPI_A",434,474,40,8.81,"overcount"
"2360",36,"New York",14,"NHPI_AIC",1004,1048,44,4.29,"overcount"
"2361",36,"New York",15,"A_A",34969,35350,381,1.08,"overcount"
"2362",36,"New York",15,"A_AIC",36531,36937,406,1.11,"overcount"
"2363",36,"New York",15,"NHPI_A",356,360,4,1.12,"overcount"
"2364",36,"New York",15,"NHPI_AIC",780,745,-35,-4.59,"undercount"
"2365",36,"New York",16,"A_A",24495,23940,-555,-2.29,"undercount"
"2366",36,"New York",16,"A_AIC",25493,25031,-462,-1.83,"undercount"
"2367",36,"New York",16,"NHPI_A",225,243,18,7.69,"overcount"
"2368",36,"New York",16,"NHPI_AIC",568,553,-15,-2.68,"undercount"
"2369",36,"New York",17,"A_A",15470,14820,-650,-4.29,"undercount"
"2370",36,"New York",17,"A_AIC",16224,15426,-798,-5.04,"undercount"
"2371",36,"New York",17,"NHPI_A",178,161,-17,-10.03,"undercount"
"2372",36,"New York",17,"NHPI_AIC",428,357,-71,-18.09,"undercount"
"2373",36,"New York",18,"A_A",14759,11708,-3051,-23.06,"undercount"
"2374",36,"New York",18,"A_AIC",15383,12165,-3218,-23.36,"undercount"
"2375",36,"New York",18,"NHPI_A",140,147,7,4.88,"overcount"
"2376",36,"New York",18,"NHPI_AIC",373,344,-29,-8.09,"undercount"
"2377",37,"North Carolina",1,"A_A",17090,16736,-354,-2.09,"undercount"
"2378",37,"North Carolina",1,"A_AIC",23230,24462,1232,5.17,"overcount"
"2379",37,"North Carolina",1,"NHPI_A",806,1158,352,35.85,"overcount"
"2380",37,"North Carolina",1,"NHPI_AIC",1774,2248,474,23.57,"overcount"
"2381",37,"North Carolina",2,"A_A",16147,16819,672,4.08,"overcount"
"2382",37,"North Carolina",2,"A_AIC",21867,23407,1540,6.8,"overcount"
"2383",37,"North Carolina",2,"NHPI_A",739,958,219,25.81,"overcount"
"2384",37,"North Carolina",2,"NHPI_AIC",1644,1814,170,9.83,"overcount"
"2385",37,"North Carolina",3,"A_A",13567,15137,1570,10.94,"overcount"
"2386",37,"North Carolina",3,"A_AIC",17824,20054,2230,11.77,"overcount"
"2387",37,"North Carolina",3,"NHPI_A",540,800,260,38.81,"overcount"
"2388",37,"North Carolina",3,"NHPI_AIC",1338,1458,120,8.58,"overcount"
"2389",37,"North Carolina",4,"A_A",12495,14874,2379,17.38,"overcount"
"2390",37,"North Carolina",4,"A_AIC",15952,18947,2995,17.16,"overcount"
"2391",37,"North Carolina",4,"NHPI_A",563,805,242,35.38,"overcount"
"2392",37,"North Carolina",4,"NHPI_AIC",1193,1438,245,18.62,"overcount"
"2393",37,"North Carolina",5,"A_A",13475,17329,3854,25.02,"overcount"
"2394",37,"North Carolina",5,"A_AIC",16616,21093,4477,23.74,"overcount"
"2395",37,"North Carolina",5,"NHPI_A",687,1124,437,48.26,"overcount"
"2396",37,"North Carolina",5,"NHPI_AIC",1347,1822,475,29.98,"overcount"
"2397",37,"North Carolina",6,"A_A",16094,20534,4440,24.24,"overcount"
"2398",37,"North Carolina",6,"A_AIC",18740,23673,4933,23.26,"overcount"
"2399",37,"North Carolina",6,"NHPI_A",673,1169,496,53.85,"overcount"
"2400",37,"North Carolina",6,"NHPI_AIC",1259,1765,506,33.47,"overcount"
"2401",37,"North Carolina",7,"A_A",18823,20669,1846,9.35,"overcount"
"2402",37,"North Carolina",7,"A_AIC",21001,23570,2569,11.53,"overcount"
"2403",37,"North Carolina",7,"NHPI_A",791,1138,347,35.98,"overcount"
"2404",37,"North Carolina",7,"NHPI_AIC",1313,1630,317,21.54,"overcount"
"2405",37,"North Carolina",8,"A_A",20504,21103,599,2.88,"overcount"
"2406",37,"North Carolina",8,"A_AIC",22588,23508,920,3.99,"overcount"
"2407",37,"North Carolina",8,"NHPI_A",622,835,213,29.24,"overcount"
"2408",37,"North Carolina",8,"NHPI_AIC",1067,1185,118,10.48,"overcount"
"2409",37,"North Carolina",9,"A_A",17205,17833,628,3.58,"overcount"
"2410",37,"North Carolina",9,"A_AIC",18678,19513,835,4.37,"overcount"
"2411",37,"North Carolina",9,"NHPI_A",461,639,178,32.36,"overcount"
"2412",37,"North Carolina",9,"NHPI_AIC",898,995,97,10.25,"overcount"
"2413",37,"North Carolina",10,"A_A",13627,14474,847,6.03,"overcount"
"2414",37,"North Carolina",10,"A_AIC",14798,15852,1054,6.88,"overcount"
"2415",37,"North Carolina",10,"NHPI_A",457,538,81,16.28,"overcount"
"2416",37,"North Carolina",10,"NHPI_AIC",799,902,103,12.11,"overcount"
"2417",37,"North Carolina",11,"A_A",11069,11833,764,6.67,"overcount"
"2418",37,"North Carolina",11,"A_AIC",12062,12928,866,6.93,"overcount"
"2419",37,"North Carolina",11,"NHPI_A",339,407,68,18.23,"overcount"
"2420",37,"North Carolina",11,"NHPI_AIC",643,685,42,6.33,"overcount"
"2421",37,"North Carolina",12,"A_A",8903,9467,564,6.14,"overcount"
"2422",37,"North Carolina",12,"A_AIC",9718,10082,364,3.68,"overcount"
"2423",37,"North Carolina",12,"NHPI_A",258,273,15,5.65,"overcount"
"2424",37,"North Carolina",12,"NHPI_AIC",465,421,-44,-9.93,"undercount"
"2425",37,"North Carolina",13,"A_A",6948,7259,311,4.38,"overcount"
"2426",37,"North Carolina",13,"A_AIC",7591,7557,-34,-0.45,"undercount"
"2427",37,"North Carolina",13,"NHPI_A",177,206,29,15.14,"overcount"
"2428",37,"North Carolina",13,"NHPI_AIC",397,340,-57,-15.47,"undercount"
"2429",37,"North Carolina",14,"A_A",4700,4887,187,3.9,"overcount"
"2430",37,"North Carolina",14,"A_AIC",5098,5042,-56,-1.1,"undercount"
"2431",37,"North Carolina",14,"NHPI_A",120,94,-26,-24.3,"undercount"
"2432",37,"North Carolina",14,"NHPI_AIC",229,187,-42,-20.19,"undercount"
"2433",37,"North Carolina",15,"A_A",3280,3215,-65,-2,"undercount"
"2434",37,"North Carolina",15,"A_AIC",3561,3308,-253,-7.37,"undercount"
"2435",37,"North Carolina",15,"NHPI_A",80,83,3,3.68,"overcount"
"2436",37,"North Carolina",15,"NHPI_AIC",180,164,-16,-9.3,"undercount"
"2437",37,"North Carolina",16,"A_A",2187,2004,-183,-8.73,"undercount"
"2438",37,"North Carolina",16,"A_AIC",2357,1926,-431,-20.13,"undercount"
"2439",37,"North Carolina",16,"NHPI_A",54,39,-15,-32.26,"undercount"
"2440",37,"North Carolina",16,"NHPI_AIC",136,84,-52,-47.27,"undercount"
"2441",37,"North Carolina",17,"A_A",1238,1098,-140,-11.99,"undercount"
"2442",37,"North Carolina",17,"A_AIC",1368,1111,-257,-20.73,"undercount"
"2443",37,"North Carolina",17,"NHPI_A",27,24,-3,-11.76,"undercount"
"2444",37,"North Carolina",17,"NHPI_AIC",69,56,-13,-20.8,"undercount"
"2445",37,"North Carolina",18,"A_A",1062,681,-381,-43.72,"undercount"
"2446",37,"North Carolina",18,"A_AIC",1212,620,-592,-64.63,"undercount"
"2447",37,"North Carolina",18,"NHPI_A",48,19,-29,-86.57,"undercount"
"2448",37,"North Carolina",18,"NHPI_AIC",104,47,-57,-75.5,"undercount"
"2449",38,"North Dakota",1,"A_A",522,383,-139,-30.72,"undercount"
"2450",38,"North Dakota",1,"A_AIC",865,827,-38,-4.49,"undercount"
"2451",38,"North Dakota",1,"NHPI_A",32,23,-9,-32.73,"undercount"
"2452",38,"North Dakota",1,"NHPI_AIC",74,105,31,34.64,"overcount"
"2453",38,"North Dakota",2,"A_A",431,377,-54,-13.37,"undercount"
"2454",38,"North Dakota",2,"A_AIC",743,659,-84,-11.98,"undercount"
"2455",38,"North Dakota",2,"NHPI_A",36,20,-16,-57.14,"undercount"
"2456",38,"North Dakota",2,"NHPI_AIC",88,86,-2,-2.3,"undercount"
"2457",38,"North Dakota",3,"A_A",343,349,6,1.73,"overcount"
"2458",38,"North Dakota",3,"A_AIC",626,568,-58,-9.72,"undercount"
"2459",38,"North Dakota",3,"NHPI_A",30,27,-3,-10.53,"undercount"
"2460",38,"North Dakota",3,"NHPI_AIC",79,67,-12,-16.44,"undercount"
"2461",38,"North Dakota",4,"A_A",390,513,123,27.24,"overcount"
"2462",38,"North Dakota",4,"A_AIC",605,741,136,20.21,"overcount"
"2463",38,"North Dakota",4,"NHPI_A",34,31,-3,-9.23,"undercount"
"2464",38,"North Dakota",4,"NHPI_AIC",61,62,1,1.63,"overcount"
"2465",38,"North Dakota",5,"A_A",721,1450,729,67.16,"overcount"
"2466",38,"North Dakota",5,"A_AIC",1050,1728,678,48.81,"overcount"
"2467",38,"North Dakota",5,"NHPI_A",64,75,11,15.83,"overcount"
"2468",38,"North Dakota",5,"NHPI_AIC",117,124,7,5.81,"overcount"
"2469",38,"North Dakota",6,"A_A",582,895,313,42.38,"overcount"
"2470",38,"North Dakota",6,"A_AIC",773,1068,295,32.05,"overcount"
"2471",38,"North Dakota",6,"NHPI_A",43,40,-3,-7.23,"undercount"
"2472",38,"North Dakota",6,"NHPI_AIC",68,73,5,7.09,"overcount"
"2473",38,"North Dakota",7,"A_A",550,623,73,12.45,"overcount"
"2474",38,"North Dakota",7,"A_AIC",676,743,67,9.44,"overcount"
"2475",38,"North Dakota",7,"NHPI_A",53,32,-21,-49.41,"undercount"
"2476",38,"North Dakota",7,"NHPI_AIC",78,54,-24,-36.36,"undercount"
"2477",38,"North Dakota",8,"A_A",465,604,139,26.01,"overcount"
"2478",38,"North Dakota",8,"A_AIC",546,679,133,21.71,"overcount"
"2479",38,"North Dakota",8,"NHPI_A",28,14,-14,-66.67,"undercount"
"2480",38,"North Dakota",8,"NHPI_AIC",51,31,-20,-48.78,"undercount"
"2481",38,"North Dakota",9,"A_A",433,488,55,11.94,"overcount"
"2482",38,"North Dakota",9,"A_AIC",484,517,33,6.59,"overcount"
"2483",38,"North Dakota",9,"NHPI_A",23,19,-4,-19.05,"undercount"
"2484",38,"North Dakota",9,"NHPI_AIC",45,29,-16,-43.24,"undercount"
"2485",38,"North Dakota",10,"A_A",302,375,73,21.57,"overcount"
"2486",38,"North Dakota",10,"A_AIC",364,393,29,7.66,"overcount"
"2487",38,"North Dakota",10,"NHPI_A",19,14,-5,-30.3,"undercount"
"2488",38,"North Dakota",10,"NHPI_AIC",39,22,-17,-55.74,"undercount"
"2489",38,"North Dakota",11,"A_A",240,253,13,5.27,"overcount"
"2490",38,"North Dakota",11,"A_AIC",281,283,2,0.71,"overcount"
"2491",38,"North Dakota",11,"NHPI_A",15,9,-6,-50,"undercount"
"2492",38,"North Dakota",11,"NHPI_AIC",29,28,-1,-3.51,"undercount"
"2493",38,"North Dakota",12,"A_A",193,219,26,12.62,"overcount"
"2494",38,"North Dakota",12,"A_AIC",234,214,-20,-8.93,"undercount"
"2495",38,"North Dakota",12,"NHPI_A",16,14,-2,-13.33,"undercount"
"2496",38,"North Dakota",12,"NHPI_AIC",19,13,-6,-37.5,"undercount"
"2497",38,"North Dakota",13,"A_A",200,215,15,7.23,"overcount"
"2498",38,"North Dakota",13,"A_AIC",226,189,-37,-17.83,"undercount"
"2499",38,"North Dakota",13,"NHPI_A",4,7,3,54.55,"overcount"
"2500",38,"North Dakota",13,"NHPI_AIC",20,8,-12,-85.71,"undercount"
"2501",38,"North Dakota",14,"A_A",114,134,20,16.13,"overcount"
"2502",38,"North Dakota",14,"A_AIC",127,103,-24,-20.87,"undercount"
"2503",38,"North Dakota",14,"NHPI_A",4,0,-4,-200,"undercount"
"2504",38,"North Dakota",14,"NHPI_AIC",10,4,-6,-85.71,"undercount"
"2505",38,"North Dakota",15,"A_A",75,56,-19,-29.01,"undercount"
"2506",38,"North Dakota",15,"A_AIC",95,56,-39,-51.66,"undercount"
"2507",38,"North Dakota",15,"NHPI_A",5,5,0,0,"equal"
"2508",38,"North Dakota",15,"NHPI_AIC",15,8,-7,-60.87,"undercount"
"2509",38,"North Dakota",16,"A_A",37,44,7,17.28,"overcount"
"2510",38,"North Dakota",16,"A_AIC",49,38,-11,-25.29,"undercount"
"2511",38,"North Dakota",16,"NHPI_A",3,4,1,28.57,"overcount"
"2512",38,"North Dakota",16,"NHPI_AIC",4,2,-2,-66.67,"undercount"
"2513",38,"North Dakota",17,"A_A",35,36,1,2.82,"overcount"
"2514",38,"North Dakota",17,"A_AIC",39,24,-15,-47.62,"undercount"
"2515",38,"North Dakota",17,"NHPI_A",4,0,-4,-200,"undercount"
"2516",38,"North Dakota",17,"NHPI_AIC",12,2,-10,-142.86,"undercount"
"2517",38,"North Dakota",18,"A_A",27,18,-9,-40,"undercount"
"2518",38,"North Dakota",18,"A_AIC",37,1,-36,-189.47,"undercount"
"2519",38,"North Dakota",18,"NHPI_A",5,0,-5,-200,"undercount"
"2520",38,"North Dakota",18,"NHPI_AIC",7,0,-7,-200,"undercount"
"2521",39,"Ohio",1,"A_A",15050,13923,-1127,-7.78,"undercount"
"2522",39,"Ohio",1,"A_AIC",20534,21602,1068,5.07,"overcount"
"2523",39,"Ohio",1,"NHPI_A",540,579,39,6.97,"overcount"
"2524",39,"Ohio",1,"NHPI_AIC",1123,1310,187,15.37,"overcount"
"2525",39,"Ohio",2,"A_A",14186,14453,267,1.86,"overcount"
"2526",39,"Ohio",2,"A_AIC",18732,21289,2557,12.78,"overcount"
"2527",39,"Ohio",2,"NHPI_A",452,513,61,12.64,"overcount"
"2528",39,"Ohio",2,"NHPI_AIC",956,1141,185,17.64,"overcount"
"2529",39,"Ohio",3,"A_A",12545,12086,-459,-3.73,"undercount"
"2530",39,"Ohio",3,"A_AIC",16841,17575,734,4.27,"overcount"
"2531",39,"Ohio",3,"NHPI_A",370,406,36,9.28,"overcount"
"2532",39,"Ohio",3,"NHPI_AIC",876,968,92,9.98,"overcount"
"2533",39,"Ohio",4,"A_A",11013,12368,1355,11.59,"overcount"
"2534",39,"Ohio",4,"A_AIC",14538,17137,2599,16.41,"overcount"
"2535",39,"Ohio",4,"NHPI_A",369,396,27,7.06,"overcount"
"2536",39,"Ohio",4,"NHPI_AIC",912,1001,89,9.3,"overcount"
"2537",39,"Ohio",5,"A_A",11772,16906,5134,35.8,"overcount"
"2538",39,"Ohio",5,"A_AIC",14574,20797,6223,35.19,"overcount"
"2539",39,"Ohio",5,"NHPI_A",361,557,196,42.7,"overcount"
"2540",39,"Ohio",5,"NHPI_AIC",841,1070,229,23.97,"overcount"
"2541",39,"Ohio",6,"A_A",14713,19317,4604,27.06,"overcount"
"2542",39,"Ohio",6,"A_AIC",17125,22350,5225,26.47,"overcount"
"2543",39,"Ohio",6,"NHPI_A",403,548,145,30.49,"overcount"
"2544",39,"Ohio",6,"NHPI_AIC",834,962,128,14.25,"overcount"
"2545",39,"Ohio",7,"A_A",17392,19146,1754,9.6,"overcount"
"2546",39,"Ohio",7,"A_AIC",19647,21771,2124,10.26,"overcount"
"2547",39,"Ohio",7,"NHPI_A",418,472,54,12.13,"overcount"
"2548",39,"Ohio",7,"NHPI_AIC",798,870,72,8.63,"overcount"
"2549",39,"Ohio",8,"A_A",19188,18618,-570,-3.02,"undercount"
"2550",39,"Ohio",8,"A_AIC",21078,20935,-143,-0.68,"undercount"
"2551",39,"Ohio",8,"NHPI_A",431,374,-57,-14.16,"undercount"
"2552",39,"Ohio",8,"NHPI_AIC",821,746,-75,-9.57,"undercount"
"2553",39,"Ohio",9,"A_A",16667,15343,-1324,-8.27,"undercount"
"2554",39,"Ohio",9,"A_AIC",18193,17010,-1183,-6.72,"undercount"
"2555",39,"Ohio",9,"NHPI_A",326,343,17,5.08,"overcount"
"2556",39,"Ohio",9,"NHPI_AIC",671,641,-30,-4.57,"undercount"
"2557",39,"Ohio",10,"A_A",13811,13049,-762,-5.67,"undercount"
"2558",39,"Ohio",10,"A_AIC",15131,14549,-582,-3.92,"undercount"
"2559",39,"Ohio",10,"NHPI_A",248,305,57,20.61,"overcount"
"2560",39,"Ohio",10,"NHPI_AIC",524,615,91,15.98,"overcount"
"2561",39,"Ohio",11,"A_A",10889,10766,-123,-1.14,"undercount"
"2562",39,"Ohio",11,"A_AIC",12139,11888,-251,-2.09,"undercount"
"2563",39,"Ohio",11,"NHPI_A",209,262,53,22.51,"overcount"
"2564",39,"Ohio",11,"NHPI_AIC",445,557,112,22.36,"overcount"
"2565",39,"Ohio",12,"A_A",8700,9209,509,5.68,"overcount"
"2566",39,"Ohio",12,"A_AIC",9648,9950,302,3.08,"overcount"
"2567",39,"Ohio",12,"NHPI_A",178,215,37,18.83,"overcount"
"2568",39,"Ohio",12,"NHPI_AIC",381,387,6,1.56,"overcount"
"2569",39,"Ohio",13,"A_A",7694,7789,95,1.23,"overcount"
"2570",39,"Ohio",13,"A_AIC",8375,8216,-159,-1.92,"undercount"
"2571",39,"Ohio",13,"NHPI_A",133,141,8,5.84,"overcount"
"2572",39,"Ohio",13,"NHPI_AIC",292,299,7,2.37,"overcount"
"2573",39,"Ohio",14,"A_A",5402,5519,117,2.14,"overcount"
"2574",39,"Ohio",14,"A_AIC",5795,5753,-42,-0.73,"undercount"
"2575",39,"Ohio",14,"NHPI_A",106,91,-15,-15.23,"undercount"
"2576",39,"Ohio",14,"NHPI_AIC",198,178,-20,-10.64,"undercount"
"2577",39,"Ohio",15,"A_A",3827,3723,-104,-2.75,"undercount"
"2578",39,"Ohio",15,"A_AIC",4138,3851,-287,-7.18,"undercount"
"2579",39,"Ohio",15,"NHPI_A",71,67,-4,-5.8,"undercount"
"2580",39,"Ohio",15,"NHPI_AIC",175,150,-25,-15.38,"undercount"
"2581",39,"Ohio",16,"A_A",2502,2273,-229,-9.59,"undercount"
"2582",39,"Ohio",16,"A_AIC",2760,2436,-324,-12.47,"undercount"
"2583",39,"Ohio",16,"NHPI_A",54,38,-16,-34.78,"undercount"
"2584",39,"Ohio",16,"NHPI_AIC",122,91,-31,-29.11,"undercount"
"2585",39,"Ohio",17,"A_A",1558,1330,-228,-15.79,"undercount"
"2586",39,"Ohio",17,"A_AIC",1764,1403,-361,-22.8,"undercount"
"2587",39,"Ohio",17,"NHPI_A",43,16,-27,-91.53,"undercount"
"2588",39,"Ohio",17,"NHPI_AIC",121,59,-62,-68.89,"undercount"
"2589",39,"Ohio",18,"A_A",1348,875,-473,-42.56,"undercount"
"2590",39,"Ohio",18,"A_AIC",1530,873,-657,-54.68,"undercount"
"2591",39,"Ohio",18,"NHPI_A",63,13,-50,-131.58,"undercount"
"2592",39,"Ohio",18,"NHPI_AIC",123,46,-77,-91.12,"undercount"
"2593",40,"Oklahoma",1,"A_A",4753,4570,-183,-3.93,"undercount"
"2594",40,"Oklahoma",1,"A_AIC",7596,7810,214,2.78,"overcount"
"2595",40,"Oklahoma",1,"NHPI_A",394,589,195,39.67,"overcount"
"2596",40,"Oklahoma",1,"NHPI_AIC",944,1137,193,18.55,"overcount"
"2597",40,"Oklahoma",2,"A_A",4239,4651,412,9.27,"overcount"
"2598",40,"Oklahoma",2,"A_AIC",6311,7221,910,13.45,"overcount"
"2599",40,"Oklahoma",2,"NHPI_A",378,471,93,21.91,"overcount"
"2600",40,"Oklahoma",2,"NHPI_AIC",819,903,84,9.76,"overcount"
