"STNAME","CTYNAME","RACE","ESTIM","MR","NUM_DIFF","EOC","COVERAGE","AGE"
"Kentucky","Hart County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Hart County","NHPI_AIC",1,1,0,0,"equal","65+"
"Kentucky","Henderson County","A_A",26,14,-12,-60,"undercount","65+"
"Kentucky","Henderson County","A_AIC",30,5,-25,-142.86,"undercount","65+"
"Kentucky","Henderson County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Henderson County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Henry County","A_A",6,4,-2,-40,"undercount","65+"
"Kentucky","Henry County","A_AIC",10,0,-10,-200,"undercount","65+"
"Kentucky","Henry County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Henry County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Hickman County","A_A",0,0,0,NA,"equal","65+"
"Kentucky","Hickman County","A_AIC",0,1,1,200,"overcount","65+"
"Kentucky","Hickman County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Hickman County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Hopkins County","A_A",19,16,-3,-17.14,"undercount","65+"
"Kentucky","Hopkins County","A_AIC",24,10,-14,-82.35,"undercount","65+"
"Kentucky","Hopkins County","NHPI_A",3,0,-3,-200,"undercount","65+"
"Kentucky","Hopkins County","NHPI_AIC",5,1,-4,-133.33,"undercount","65+"
"Kentucky","Jackson County","A_A",0,0,0,NA,"equal","65+"
"Kentucky","Jackson County","A_AIC",3,2,-1,-40,"undercount","65+"
"Kentucky","Jackson County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Jackson County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Jefferson County","A_A",925,1062,137,13.79,"overcount","65+"
"Kentucky","Jefferson County","A_AIC",993,1177,184,16.96,"overcount","65+"
"Kentucky","Jefferson County","NHPI_A",53,14,-39,-116.42,"undercount","65+"
"Kentucky","Jefferson County","NHPI_AIC",89,37,-52,-82.54,"undercount","65+"
"Kentucky","Jessamine County","A_A",17,24,7,34.15,"overcount","65+"
"Kentucky","Jessamine County","A_AIC",22,11,-11,-66.67,"undercount","65+"
"Kentucky","Jessamine County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Jessamine County","NHPI_AIC",1,1,0,0,"equal","65+"
"Kentucky","Johnson County","A_A",13,9,-4,-36.36,"undercount","65+"
"Kentucky","Johnson County","A_AIC",18,7,-11,-88,"undercount","65+"
"Kentucky","Johnson County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Johnson County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Kenton County","A_A",77,72,-5,-6.71,"undercount","65+"
"Kentucky","Kenton County","A_AIC",90,84,-6,-6.9,"undercount","65+"
"Kentucky","Kenton County","NHPI_A",3,4,1,28.57,"overcount","65+"
"Kentucky","Kenton County","NHPI_AIC",9,6,-3,-40,"undercount","65+"
"Kentucky","Knott County","A_A",4,4,0,0,"equal","65+"
"Kentucky","Knott County","A_AIC",8,1,-7,-155.56,"undercount","65+"
"Kentucky","Knott County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Knott County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Knox County","A_A",15,5,-10,-100,"undercount","65+"
"Kentucky","Knox County","A_AIC",24,6,-18,-120,"undercount","65+"
"Kentucky","Knox County","NHPI_A",0,1,1,200,"overcount","65+"
"Kentucky","Knox County","NHPI_AIC",5,4,-1,-22.22,"undercount","65+"
"Kentucky","Larue County","A_A",2,2,0,0,"equal","65+"
"Kentucky","Larue County","A_AIC",4,0,-4,-200,"undercount","65+"
"Kentucky","Larue County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Larue County","NHPI_AIC",1,1,0,0,"equal","65+"
"Kentucky","Laurel County","A_A",33,17,-16,-64,"undercount","65+"
"Kentucky","Laurel County","A_AIC",38,4,-34,-161.9,"undercount","65+"
"Kentucky","Laurel County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Laurel County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Kentucky","Lawrence County","A_A",6,1,-5,-142.86,"undercount","65+"
"Kentucky","Lawrence County","A_AIC",8,1,-7,-155.56,"undercount","65+"
"Kentucky","Lawrence County","NHPI_A",1,1,0,0,"equal","65+"
"Kentucky","Lawrence County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Lee County","A_A",2,1,-1,-66.67,"undercount","65+"
"Kentucky","Lee County","A_AIC",3,3,0,0,"equal","65+"
"Kentucky","Lee County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Lee County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Leslie County","A_A",2,3,1,40,"overcount","65+"
"Kentucky","Leslie County","A_AIC",5,0,-5,-200,"undercount","65+"
"Kentucky","Leslie County","NHPI_A",1,1,0,0,"equal","65+"
"Kentucky","Leslie County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Kentucky","Letcher County","A_A",12,7,-5,-52.63,"undercount","65+"
"Kentucky","Letcher County","A_AIC",12,0,-12,-200,"undercount","65+"
"Kentucky","Letcher County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Letcher County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Kentucky","Lewis County","A_A",0,0,0,NA,"equal","65+"
"Kentucky","Lewis County","A_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Lewis County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Lewis County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Lincoln County","A_A",3,2,-1,-40,"undercount","65+"
"Kentucky","Lincoln County","A_AIC",7,6,-1,-15.38,"undercount","65+"
"Kentucky","Lincoln County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Lincoln County","NHPI_AIC",0,1,1,200,"overcount","65+"
"Kentucky","Livingston County","A_A",0,1,1,200,"overcount","65+"
"Kentucky","Livingston County","A_AIC",2,0,-2,-200,"undercount","65+"
"Kentucky","Livingston County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Livingston County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Kentucky","Logan County","A_A",8,7,-1,-13.33,"undercount","65+"
"Kentucky","Logan County","A_AIC",11,4,-7,-93.33,"undercount","65+"
"Kentucky","Logan County","NHPI_A",0,1,1,200,"overcount","65+"
"Kentucky","Logan County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Lyon County","A_A",6,1,-5,-142.86,"undercount","65+"
"Kentucky","Lyon County","A_AIC",7,0,-7,-200,"undercount","65+"
"Kentucky","Lyon County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Lyon County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Madison County","A_A",35,34,-1,-2.9,"undercount","65+"
"Kentucky","Madison County","A_AIC",40,43,3,7.23,"overcount","65+"
"Kentucky","Madison County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Madison County","NHPI_AIC",3,0,-3,-200,"undercount","65+"
"Kentucky","Magoffin County","A_A",1,1,0,0,"equal","65+"
"Kentucky","Magoffin County","A_AIC",2,4,2,66.67,"overcount","65+"
"Kentucky","Magoffin County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Magoffin County","NHPI_AIC",0,1,1,200,"overcount","65+"
"Kentucky","Marion County","A_A",1,3,2,100,"overcount","65+"
"Kentucky","Marion County","A_AIC",3,4,1,28.57,"overcount","65+"
"Kentucky","Marion County","NHPI_A",1,2,1,66.67,"overcount","65+"
"Kentucky","Marion County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Marshall County","A_A",16,10,-6,-46.15,"undercount","65+"
"Kentucky","Marshall County","A_AIC",21,7,-14,-100,"undercount","65+"
"Kentucky","Marshall County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Marshall County","NHPI_AIC",1,1,0,0,"equal","65+"
"Kentucky","Martin County","A_A",4,1,-3,-120,"undercount","65+"
"Kentucky","Martin County","A_AIC",8,3,-5,-90.91,"undercount","65+"
"Kentucky","Martin County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Martin County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Mason County","A_A",7,4,-3,-54.55,"undercount","65+"
"Kentucky","Mason County","A_AIC",8,5,-3,-46.15,"undercount","65+"
"Kentucky","Mason County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Mason County","NHPI_AIC",2,2,0,0,"equal","65+"
"Kentucky","McCracken County","A_A",28,27,-1,-3.64,"undercount","65+"
"Kentucky","McCracken County","A_AIC",35,30,-5,-15.38,"undercount","65+"
"Kentucky","McCracken County","NHPI_A",2,2,0,0,"equal","65+"
"Kentucky","McCracken County","NHPI_AIC",9,5,-4,-57.14,"undercount","65+"
"Kentucky","McCreary County","A_A",1,0,-1,-200,"undercount","65+"
"Kentucky","McCreary County","A_AIC",4,5,1,22.22,"overcount","65+"
"Kentucky","McCreary County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","McCreary County","NHPI_AIC",3,1,-2,-100,"undercount","65+"
"Kentucky","McLean County","A_A",3,2,-1,-40,"undercount","65+"
"Kentucky","McLean County","A_AIC",3,2,-1,-40,"undercount","65+"
"Kentucky","McLean County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","McLean County","NHPI_AIC",0,1,1,200,"overcount","65+"
"Kentucky","Meade County","A_A",18,9,-9,-66.67,"undercount","65+"
"Kentucky","Meade County","A_AIC",22,5,-17,-125.93,"undercount","65+"
"Kentucky","Meade County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Meade County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Menifee County","A_A",0,1,1,200,"overcount","65+"
"Kentucky","Menifee County","A_AIC",2,0,-2,-200,"undercount","65+"
"Kentucky","Menifee County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Menifee County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Mercer County","A_A",10,3,-7,-107.69,"undercount","65+"
"Kentucky","Mercer County","A_AIC",14,3,-11,-129.41,"undercount","65+"
"Kentucky","Mercer County","NHPI_A",1,1,0,0,"equal","65+"
"Kentucky","Mercer County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Metcalfe County","A_A",2,2,0,0,"equal","65+"
"Kentucky","Metcalfe County","A_AIC",3,2,-1,-40,"undercount","65+"
"Kentucky","Metcalfe County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Metcalfe County","NHPI_AIC",0,1,1,200,"overcount","65+"
"Kentucky","Monroe County","A_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Monroe County","A_AIC",4,0,-4,-200,"undercount","65+"
"Kentucky","Monroe County","NHPI_A",1,1,0,0,"equal","65+"
"Kentucky","Monroe County","NHPI_AIC",4,0,-4,-200,"undercount","65+"
"Kentucky","Montgomery County","A_A",4,4,0,0,"equal","65+"
"Kentucky","Montgomery County","A_AIC",9,0,-9,-200,"undercount","65+"
"Kentucky","Montgomery County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Montgomery County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Morgan County","A_A",1,3,2,100,"overcount","65+"
"Kentucky","Morgan County","A_AIC",2,4,2,66.67,"overcount","65+"
"Kentucky","Morgan County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Morgan County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Kentucky","Muhlenberg County","A_A",11,5,-6,-75,"undercount","65+"
"Kentucky","Muhlenberg County","A_AIC",16,2,-14,-155.56,"undercount","65+"
"Kentucky","Muhlenberg County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Muhlenberg County","NHPI_AIC",2,4,2,66.67,"overcount","65+"
"Kentucky","Nelson County","A_A",17,10,-7,-51.85,"undercount","65+"
"Kentucky","Nelson County","A_AIC",19,8,-11,-81.48,"undercount","65+"
"Kentucky","Nelson County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Nelson County","NHPI_AIC",2,2,0,0,"equal","65+"
"Kentucky","Nicholas County","A_A",5,1,-4,-133.33,"undercount","65+"
"Kentucky","Nicholas County","A_AIC",5,0,-5,-200,"undercount","65+"
"Kentucky","Nicholas County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Nicholas County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Ohio County","A_A",10,4,-6,-85.71,"undercount","65+"
"Kentucky","Ohio County","A_AIC",13,2,-11,-146.67,"undercount","65+"
"Kentucky","Ohio County","NHPI_A",3,1,-2,-100,"undercount","65+"
"Kentucky","Ohio County","NHPI_AIC",4,1,-3,-120,"undercount","65+"
"Kentucky","Oldham County","A_A",40,24,-16,-50,"undercount","65+"
"Kentucky","Oldham County","A_AIC",43,13,-30,-107.14,"undercount","65+"
"Kentucky","Oldham County","NHPI_A",1,2,1,66.67,"overcount","65+"
"Kentucky","Oldham County","NHPI_AIC",1,2,1,66.67,"overcount","65+"
"Kentucky","Owen County","A_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Owen County","A_AIC",4,0,-4,-200,"undercount","65+"
"Kentucky","Owen County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Owen County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Kentucky","Owsley County","A_A",2,2,0,0,"equal","65+"
"Kentucky","Owsley County","A_AIC",3,2,-1,-40,"undercount","65+"
"Kentucky","Owsley County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Owsley County","NHPI_AIC",0,1,1,200,"overcount","65+"
"Kentucky","Pendleton County","A_A",0,0,0,NA,"equal","65+"
"Kentucky","Pendleton County","A_AIC",0,11,11,200,"overcount","65+"
"Kentucky","Pendleton County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Pendleton County","NHPI_AIC",0,1,1,200,"overcount","65+"
"Kentucky","Perry County","A_A",13,13,0,0,"equal","65+"
"Kentucky","Perry County","A_AIC",18,6,-12,-100,"undercount","65+"
"Kentucky","Perry County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Perry County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Pike County","A_A",30,25,-5,-18.18,"undercount","65+"
"Kentucky","Pike County","A_AIC",38,24,-14,-45.16,"undercount","65+"
"Kentucky","Pike County","NHPI_A",3,1,-2,-100,"undercount","65+"
"Kentucky","Pike County","NHPI_AIC",5,2,-3,-85.71,"undercount","65+"
"Kentucky","Powell County","A_A",1,2,1,66.67,"overcount","65+"
"Kentucky","Powell County","A_AIC",2,0,-2,-200,"undercount","65+"
"Kentucky","Powell County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Powell County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Pulaski County","A_A",40,18,-22,-75.86,"undercount","65+"
"Kentucky","Pulaski County","A_AIC",46,15,-31,-101.64,"undercount","65+"
"Kentucky","Pulaski County","NHPI_A",0,1,1,200,"overcount","65+"
"Kentucky","Pulaski County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Robertson County","A_A",0,0,0,NA,"equal","65+"
"Kentucky","Robertson County","A_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Robertson County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Robertson County","NHPI_AIC",1,2,1,66.67,"overcount","65+"
"Kentucky","Rockcastle County","A_A",2,1,-1,-66.67,"undercount","65+"
"Kentucky","Rockcastle County","A_AIC",4,2,-2,-66.67,"undercount","65+"
"Kentucky","Rockcastle County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Rockcastle County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Rowan County","A_A",9,4,-5,-76.92,"undercount","65+"
"Kentucky","Rowan County","A_AIC",13,5,-8,-88.89,"undercount","65+"
"Kentucky","Rowan County","NHPI_A",0,1,1,200,"overcount","65+"
"Kentucky","Rowan County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Russell County","A_A",4,2,-2,-66.67,"undercount","65+"
"Kentucky","Russell County","A_AIC",6,2,-4,-100,"undercount","65+"
"Kentucky","Russell County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Russell County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Scott County","A_A",18,21,3,15.38,"overcount","65+"
"Kentucky","Scott County","A_AIC",19,5,-14,-116.67,"undercount","65+"
"Kentucky","Scott County","NHPI_A",1,2,1,66.67,"overcount","65+"
"Kentucky","Scott County","NHPI_AIC",2,2,0,0,"equal","65+"
"Kentucky","Shelby County","A_A",19,13,-6,-37.5,"undercount","65+"
"Kentucky","Shelby County","A_AIC",23,18,-5,-24.39,"undercount","65+"
"Kentucky","Shelby County","NHPI_A",1,1,0,0,"equal","65+"
"Kentucky","Shelby County","NHPI_AIC",3,0,-3,-200,"undercount","65+"
"Kentucky","Simpson County","A_A",16,9,-7,-56,"undercount","65+"
"Kentucky","Simpson County","A_AIC",18,0,-18,-200,"undercount","65+"
"Kentucky","Simpson County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Simpson County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Spencer County","A_A",9,6,-3,-40,"undercount","65+"
"Kentucky","Spencer County","A_AIC",10,1,-9,-163.64,"undercount","65+"
"Kentucky","Spencer County","NHPI_A",0,1,1,200,"overcount","65+"
"Kentucky","Spencer County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Taylor County","A_A",12,9,-3,-28.57,"undercount","65+"
"Kentucky","Taylor County","A_AIC",16,3,-13,-136.84,"undercount","65+"
"Kentucky","Taylor County","NHPI_A",0,1,1,200,"overcount","65+"
"Kentucky","Taylor County","NHPI_AIC",1,2,1,66.67,"overcount","65+"
"Kentucky","Todd County","A_A",1,1,0,0,"equal","65+"
"Kentucky","Todd County","A_AIC",3,0,-3,-200,"undercount","65+"
"Kentucky","Todd County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Todd County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"Kentucky","Trigg County","A_A",13,5,-8,-88.89,"undercount","65+"
"Kentucky","Trigg County","A_AIC",15,7,-8,-72.73,"undercount","65+"
"Kentucky","Trigg County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Trigg County","NHPI_AIC",1,2,1,66.67,"overcount","65+"
"Kentucky","Trimble County","A_A",3,1,-2,-100,"undercount","65+"
"Kentucky","Trimble County","A_AIC",5,0,-5,-200,"undercount","65+"
"Kentucky","Trimble County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Trimble County","NHPI_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Union County","A_A",6,3,-3,-66.67,"undercount","65+"
"Kentucky","Union County","A_AIC",7,3,-4,-80,"undercount","65+"
"Kentucky","Union County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Union County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Warren County","A_A",107,131,24,20.17,"overcount","65+"
"Kentucky","Warren County","A_AIC",117,131,14,11.29,"overcount","65+"
"Kentucky","Warren County","NHPI_A",2,0,-2,-200,"undercount","65+"
"Kentucky","Warren County","NHPI_AIC",7,5,-2,-33.33,"undercount","65+"
"Kentucky","Washington County","A_A",3,3,0,0,"equal","65+"
"Kentucky","Washington County","A_AIC",5,4,-1,-22.22,"undercount","65+"
"Kentucky","Washington County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Washington County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Wayne County","A_A",4,4,0,0,"equal","65+"
"Kentucky","Wayne County","A_AIC",5,2,-3,-85.71,"undercount","65+"
"Kentucky","Wayne County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Wayne County","NHPI_AIC",0,1,1,200,"overcount","65+"
"Kentucky","Webster County","A_A",3,1,-2,-100,"undercount","65+"
"Kentucky","Webster County","A_AIC",4,3,-1,-28.57,"undercount","65+"
"Kentucky","Webster County","NHPI_A",0,0,0,NA,"equal","65+"
"Kentucky","Webster County","NHPI_AIC",0,0,0,NA,"equal","65+"
"Kentucky","Whitley County","A_A",15,12,-3,-22.22,"undercount","65+"
"Kentucky","Whitley County","A_AIC",18,13,-5,-32.26,"undercount","65+"
"Kentucky","Whitley County","NHPI_A",4,1,-3,-120,"undercount","65+"
"Kentucky","Whitley County","NHPI_AIC",7,2,-5,-111.11,"undercount","65+"
"Kentucky","Wolfe County","A_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Wolfe County","A_AIC",1,0,-1,-200,"undercount","65+"
"Kentucky","Wolfe County","NHPI_A",1,0,-1,-200,"undercount","65+"
"Kentucky","Wolfe County","NHPI_AIC",1,1,0,0,"equal","65+"
"Kentucky","Woodford County","A_A",9,6,-3,-40,"undercount","65+"
"Kentucky","Woodford County","A_AIC",12,4,-8,-100,"undercount","65+"
"Kentucky","Woodford County","NHPI_A",0,1,1,200,"overcount","65+"
