"","STNAME","CTYNAME","RACE","MR"
"970","GA","Mitchell County","API_combo",127
"971","GA","Monroe County","API_alone",84
"972","GA","Monroe County","API_combo",132
"973","GA","Montgomery County","API_alone",20
"974","GA","Montgomery County","API_combo",36
"975","GA","Morgan County","API_alone",52
"976","GA","Morgan County","API_combo",87
"977","GA","Murray County","API_alone",105
"978","GA","Murray County","API_combo",151
"979","GA","Muscogee County","API_alone",3257
"980","GA","Muscogee County","API_combo",4298
"981","GA","Newton County","API_alone",485
"982","GA","Newton County","API_combo",575
"983","GA","Oconee County","API_alone",399
"984","GA","Oconee County","API_combo",460
"985","GA","Oglethorpe County","API_alone",36
"986","GA","Oglethorpe County","API_combo",61
"987","GA","Paulding County","API_alone",377
"988","GA","Paulding County","API_combo",562
"989","GA","Peach County","API_alone",88
"990","GA","Peach County","API_combo",139
"991","GA","Pickens County","API_alone",59
"992","GA","Pickens County","API_combo",80
"993","GA","Pierce County","API_alone",36
"994","GA","Pierce County","API_combo",63
"995","GA","Pike County","API_alone",56
"996","GA","Pike County","API_combo",77
"997","GA","Polk County","API_alone",163
"998","GA","Polk County","API_combo",215
"999","GA","Pulaski County","API_alone",45
"1000","GA","Pulaski County","API_combo",63
"1001","GA","Putnam County","API_alone",143
"1002","GA","Putnam County","API_combo",170
"1003","GA","Quitman County","API_alone",1
"1004","GA","Quitman County","API_combo",1
"1005","GA","Rabun County","API_alone",66
"1006","GA","Rabun County","API_combo",89
"1007","GA","Randolph County","API_alone",23
"1008","GA","Randolph County","API_combo",42
"1009","GA","Richmond County","API_alone",3381
"1010","GA","Richmond County","API_combo",4552
"1011","GA","Rockdale County","API_alone",1430
"1012","GA","Rockdale County","API_combo",1585
"1013","GA","Schley County","API_alone",9
"1014","GA","Schley County","API_combo",26
"1015","GA","Screven County","API_alone",53
"1016","GA","Screven County","API_combo",68
