"year","CTYNAME","STNAME","api"
1998,"Parke","Indiana",24
1999,"Parke","Indiana",28
2000,"Parke","Indiana",25.93
1990,"Perry","Indiana",32
1991,"Perry","Indiana",32
1992,"Perry","Indiana",32
1993,"Perry","Indiana",34
1994,"Perry","Indiana",35
1995,"Perry","Indiana",37
1996,"Perry","Indiana",38
1997,"Perry","Indiana",40
1998,"Perry","Indiana",41
1999,"Perry","Indiana",47
2000,"Perry","Indiana",45.2
1990,"Pike","Indiana",19
1991,"Pike","Indiana",19
1992,"Pike","Indiana",19
1993,"Pike","Indiana",18
1994,"Pike","Indiana",20
1995,"Pike","Indiana",21
1996,"Pike","Indiana",24
1997,"Pike","Indiana",25
1998,"Pike","Indiana",25
1999,"Pike","Indiana",28
2000,"Pike","Indiana",27.53
1990,"Porter","Indiana",969
1991,"Porter","Indiana",1025
1992,"Porter","Indiana",1079
1993,"Porter","Indiana",1136
1994,"Porter","Indiana",1206
1995,"Porter","Indiana",1296
1996,"Porter","Indiana",1368
1997,"Porter","Indiana",1438
1998,"Porter","Indiana",1544
1999,"Porter","Indiana",1624
2000,"Porter","Indiana",1672.13
1990,"Posey","Indiana",35
1991,"Posey","Indiana",35
1992,"Posey","Indiana",35
1993,"Posey","Indiana",36
1994,"Posey","Indiana",40
1995,"Posey","Indiana",38
1996,"Posey","Indiana",40
1997,"Posey","Indiana",43
1998,"Posey","Indiana",44
1999,"Posey","Indiana",49
2000,"Posey","Indiana",47.47
1990,"Pulaski","Indiana",21
1991,"Pulaski","Indiana",21
1992,"Pulaski","Indiana",21
1993,"Pulaski","Indiana",26
1994,"Pulaski","Indiana",24
1995,"Pulaski","Indiana",27
1996,"Pulaski","Indiana",27
1997,"Pulaski","Indiana",30
1998,"Pulaski","Indiana",32
1999,"Pulaski","Indiana",36
2000,"Pulaski","Indiana",35.27
1990,"Putnam","Indiana",156
1991,"Putnam","Indiana",161
1992,"Putnam","Indiana",174
1993,"Putnam","Indiana",191
1994,"Putnam","Indiana",197
1995,"Putnam","Indiana",213
1996,"Putnam","Indiana",219
1997,"Putnam","Indiana",239
1998,"Putnam","Indiana",251
1999,"Putnam","Indiana",255
2000,"Putnam","Indiana",270.47
1990,"Randolph","Indiana",37
1991,"Randolph","Indiana",38
1992,"Randolph","Indiana",39
1993,"Randolph","Indiana",41
1994,"Randolph","Indiana",42
1995,"Randolph","Indiana",43
1996,"Randolph","Indiana",49
1997,"Randolph","Indiana",52
1998,"Randolph","Indiana",59
1999,"Randolph","Indiana",64
2000,"Randolph","Indiana",62.4
1990,"Ripley","Indiana",39
1991,"Ripley","Indiana",39
1992,"Ripley","Indiana",40
1993,"Ripley","Indiana",44
1994,"Ripley","Indiana",49
1995,"Ripley","Indiana",53
1996,"Ripley","Indiana",57
1997,"Ripley","Indiana",56
1998,"Ripley","Indiana",66
1999,"Ripley","Indiana",67
2000,"Ripley","Indiana",69.8
1990,"Rush","Indiana",60
1991,"Rush","Indiana",60
1992,"Rush","Indiana",61
1993,"Rush","Indiana",66
1994,"Rush","Indiana",65
1995,"Rush","Indiana",68
1996,"Rush","Indiana",71
1997,"Rush","Indiana",79
1998,"Rush","Indiana",76
1999,"Rush","Indiana",85
2000,"Rush","Indiana",83.93
1990,"Scott","Indiana",51
1991,"Scott","Indiana",53
1992,"Scott","Indiana",54
1993,"Scott","Indiana",59
1994,"Scott","Indiana",65
1995,"Scott","Indiana",69
1996,"Scott","Indiana",77
1997,"Scott","Indiana",86
1998,"Scott","Indiana",86
1999,"Scott","Indiana",99
2000,"Scott","Indiana",99.27
1990,"Shelby","Indiana",142
1991,"Shelby","Indiana",147
1992,"Shelby","Indiana",150
1993,"Shelby","Indiana",165
1994,"Shelby","Indiana",172
1995,"Shelby","Indiana",182
1996,"Shelby","Indiana",196
1997,"Shelby","Indiana",207
1998,"Shelby","Indiana",218
1999,"Shelby","Indiana",235
2000,"Shelby","Indiana",238.8
1990,"Spencer","Indiana",33
1991,"Spencer","Indiana",33
1992,"Spencer","Indiana",34
1993,"Spencer","Indiana",35
1994,"Spencer","Indiana",41
1995,"Spencer","Indiana",42
1996,"Spencer","Indiana",45
1997,"Spencer","Indiana",47
1998,"Spencer","Indiana",52
1999,"Spencer","Indiana",57
2000,"Spencer","Indiana",56.73
1990,"St Joseph","Indiana",2593
1991,"St Joseph","Indiana",2663
1992,"St Joseph","Indiana",2776
1993,"St Joseph","Indiana",2947
1994,"St Joseph","Indiana",3089
1995,"St Joseph","Indiana",3252
1996,"St Joseph","Indiana",3407
1997,"St Joseph","Indiana",3536
1998,"St Joseph","Indiana",3651
1999,"St Joseph","Indiana",3817
2000,"St Joseph","Indiana",3948.93
1990,"Starke","Indiana",50
1991,"Starke","Indiana",51
1992,"Starke","Indiana",51
1993,"Starke","Indiana",50
1994,"Starke","Indiana",53
1995,"Starke","Indiana",56
1996,"Starke","Indiana",63
1997,"Starke","Indiana",66
1998,"Starke","Indiana",79
1999,"Starke","Indiana",79
2000,"Starke","Indiana",78.93
1990,"Steuben","Indiana",133
1991,"Steuben","Indiana",131
1992,"Steuben","Indiana",144
1993,"Steuben","Indiana",149
1994,"Steuben","Indiana",157
1995,"Steuben","Indiana",183
1996,"Steuben","Indiana",186
1997,"Steuben","Indiana",188
1998,"Steuben","Indiana",195
1999,"Steuben","Indiana",207
2000,"Steuben","Indiana",216.33
1990,"Sullivan","Indiana",14
1991,"Sullivan","Indiana",14
1992,"Sullivan","Indiana",14
1993,"Sullivan","Indiana",14
1994,"Sullivan","Indiana",16
1995,"Sullivan","Indiana",17
1996,"Sullivan","Indiana",19
1997,"Sullivan","Indiana",24
1998,"Sullivan","Indiana",27
1999,"Sullivan","Indiana",29
2000,"Sullivan","Indiana",28.53
1990,"Switzerland","Indiana",10
1991,"Switzerland","Indiana",10
1992,"Switzerland","Indiana",11
1993,"Switzerland","Indiana",14
1994,"Switzerland","Indiana",15
1995,"Switzerland","Indiana",17
1996,"Switzerland","Indiana",18
1997,"Switzerland","Indiana",19
1998,"Switzerland","Indiana",21
1999,"Switzerland","Indiana",21
2000,"Switzerland","Indiana",23.27
1990,"Tippecanoe","Indiana",4902
1991,"Tippecanoe","Indiana",5033
1992,"Tippecanoe","Indiana",5191
1993,"Tippecanoe","Indiana",5463
1994,"Tippecanoe","Indiana",5666
1995,"Tippecanoe","Indiana",5987
1996,"Tippecanoe","Indiana",6293
1997,"Tippecanoe","Indiana",6401
1998,"Tippecanoe","Indiana",6698
1999,"Tippecanoe","Indiana",6943
2000,"Tippecanoe","Indiana",7153.87
1990,"Tipton","Indiana",51
1991,"Tipton","Indiana",50
1992,"Tipton","Indiana",51
1993,"Tipton","Indiana",54
1994,"Tipton","Indiana",56
1995,"Tipton","Indiana",56
1996,"Tipton","Indiana",61
1997,"Tipton","Indiana",67
1998,"Tipton","Indiana",72
1999,"Tipton","Indiana",76
2000,"Tipton","Indiana",75.4
1990,"Union","Indiana",21
1991,"Union","Indiana",21
1992,"Union","Indiana",21
1993,"Union","Indiana",23
1994,"Union","Indiana",24
1995,"Union","Indiana",25
1996,"Union","Indiana",25
1997,"Union","Indiana",26
1998,"Union","Indiana",27
1999,"Union","Indiana",28
2000,"Union","Indiana",28.67
1990,"Vanderburgh","Indiana",941
1991,"Vanderburgh","Indiana",973
1992,"Vanderburgh","Indiana",994
1993,"Vanderburgh","Indiana",1045
1994,"Vanderburgh","Indiana",1092
1995,"Vanderburgh","Indiana",1144
1996,"Vanderburgh","Indiana",1196
1997,"Vanderburgh","Indiana",1252
1998,"Vanderburgh","Indiana",1291
1999,"Vanderburgh","Indiana",1352
2000,"Vanderburgh","Indiana",1385.33
1990,"Vermillion","Indiana",28
1991,"Vermillion","Indiana",27
1992,"Vermillion","Indiana",30
1993,"Vermillion","Indiana",31
1994,"Vermillion","Indiana",34
1995,"Vermillion","Indiana",34
1996,"Vermillion","Indiana",33
1997,"Vermillion","Indiana",38
1998,"Vermillion","Indiana",43
1999,"Vermillion","Indiana",43
2000,"Vermillion","Indiana",43.87
1990,"Vigo","Indiana",1189
1991,"Vigo","Indiana",1234
1992,"Vigo","Indiana",1285
1993,"Vigo","Indiana",1328
1994,"Vigo","Indiana",1365
1995,"Vigo","Indiana",1425
